"","Date","State","Income","Expenses"
"4318",1999-12-25,"MO",25024.7433615839,-1099.36564946623
"4319",1999-02-22,"MA",24983.1900229473,-963.389527961406
"4320",1999-02-28,"NJ",25101.7655359349,-1019.69243620964
"4321",1999-04-04,"NM",24862.719047197,-835.15162986486
"4322",1999-06-22,"CO",25149.2983506827,-1002.92298448191
"4323",1999-03-31,"MS",24970.2186303426,-935.769147735377
"4324",1999-11-23,"IA",25050.8507910867,-959.360840942598
"4325",1999-05-24,"MT",24996.8911932721,-1103.54595297202
"4326",1999-05-10,"FL",25013.4094001037,-969.037755255615
"4327",1999-08-20,"TX",24945.13402488,-1061.49237257711
"4328",1999-12-11,"NH",25068.7192495616,-1025.35369312477
"4329",1999-01-04,"ID",24958.7147601512,-978.330958676564
"4330",1999-10-31,"SC",24966.5142115276,-833.651428494402
"4331",1999-10-28,"WY",25062.3630970077,-891.981550165226
"4332",1999-03-11,"MN",24955.738194065,-1078.64892011525
"4333",1999-01-25,"TX",25035.3030409672,-996.129232728924
"4334",1999-05-09,"DE",25171.8373853632,-967.892207073231
"4335",1999-04-22,"PA",24957.9559683553,-1166.11592667335
"4336",1999-06-21,"SD",24988.5271374991,-1017.3953586733
"4337",1999-02-18,"HI",24968.7951438285,-1069.20170849703
"4338",1999-10-18,"OH",24963.2047665473,-918.059673083062
"4339",1999-03-10,"VA",24889.9161414511,-1047.44494508725
"4340",1999-07-21,"NM",24950.2551020842,-1070.22725011261
"4341",1999-11-30,"VT",24979.5902601825,-852.691142259665
"4342",1999-04-16,"NC",24995.1674583695,-1090.17468389588
"4343",1999-09-28,"AL",25110.6828983724,-1000.07950602348
"4344",1999-06-26,"HI",24766.111203597,-1046.96591940323
"4345",1999-08-30,"KS",25111.8126092014,-983.57276606236
"4346",1999-07-04,"AK",24996.9974153174,-970.650520309939
"4347",1999-10-15,"CT",24921.6218589883,-993.100587008586
"4348",1999-12-21,"AR",24956.3421931474,-1026.70372273473
"4349",1999-11-28,"OH",25147.1385609743,-925.618653508179
"4350",1999-06-28,"MN",25085.7440884646,-844.405540997406
"4351",1999-10-27,"FL",25008.0709971843,-925.274145031599
"4352",1999-02-07,"FL",25029.4312601856,-907.910455773078
"4353",1999-12-20,"TN",25002.8915864419,-966.178341398564
"4354",1999-07-12,"ME",24977.7134261652,-1025.75844822329
"4355",1999-03-28,"IA",25084.7695364324,-1012.1562375741
"4356",1999-02-07,"VT",25211.7817508516,-1030.82455874705
"4357",1999-07-07,"MI",25144.9374343248,-1220.34293212533
"4358",1999-08-29,"NV",24848.7909991769,-965.26005099274
"4359",1999-06-22,"ME",25063.8260709926,-940.11137276527
"4360",1999-06-02,"KS",24972.3811876026,-929.895384836991
"4361",1999-06-17,"MT",25019.1362803431,-955.813511479635
"4362",1999-12-12,"IN",24886.2410017491,-911.531241291646
"4363",1999-02-04,"SD",24832.76249301,-961.129348719456
"4364",1999-06-21,"IN",24892.6918963919,-855.716657827899
"4365",1999-07-28,"IL",24905.0291512002,-907.311437244178
"4366",1999-06-30,"CA",25027.3961572295,-1038.63110086897
"4367",1999-05-21,"CT",25060.6107116832,-1026.40814623917
"4368",1999-03-20,"MA",24898.0591818277,-816.252848466215
"4369",1999-05-14,"KS",25059.0721167309,-797.203824032525
"4370",1999-08-10,"UT",25170.1963108904,-900.648663430725
"4371",1999-06-25,"AZ",24946.759559046,-1206.24480567021
"4372",1999-09-20,"ME",24866.2252243974,-783.297602650653
"4373",1999-07-17,"NY",24943.2939122081,-1099.7666815476
"4374",1999-01-06,"IA",25062.4256029992,-898.565667646692
"4375",1999-06-28,"MS",24954.707807563,-1003.08055947081
"4376",1999-01-17,"ME",25019.1954412113,-784.499467473876
"4377",1999-03-02,"WV",25157.4633098655,-1142.44173440483
"4378",1999-04-22,"IA",25102.8783539564,-947.826636608029
"4379",1999-12-03,"WY",25013.107754666,-1061.43244288174
"4380",1999-06-25,"IN",25039.9633570777,-986.033480225982
"4381",1999-05-02,"TN",25022.7286520972,-1094.56356001021
"4382",1999-06-17,"SC",25033.4767203775,-1045.65717873539
"4383",1999-01-10,"HI",24926.0398264419,-894.358432834507
"4384",1999-01-06,"WA",24982.5032536438,-1014.82844275036
"4385",1999-10-22,"TX",25118.6699243608,-940.5551809275
"4386",1999-07-30,"WV",24987.2679374565,-1043.90939642629
"4387",1999-03-03,"VT",25085.0198066003,-944.251318877792
"4388",1999-04-13,"AZ",24982.1948824926,-858.82226615563
"4389",1999-04-21,"OK",24950.1340562945,-952.107654744353
"4390",1999-08-16,"RI",24884.2316521747,-866.16426871854
"4391",1999-10-28,"TN",24972.2696577181,-1009.95426870518
"4392",1999-04-17,"ID",24958.1063532977,-908.180685367705
"4393",1999-12-25,"NE",24985.2784039215,-1033.37077222017
"4394",1999-04-26,"OR",25068.3525320107,-1043.43359682212
"4395",1999-12-28,"SD",25104.9712455656,-1051.67361384038
"4396",1999-08-27,"AZ",24939.476216431,-773.607717895702
"4397",1999-04-27,"MA",25063.8973135929,-1132.74429131892
"4398",1999-03-15,"MI",25268.7032358399,-965.849580367999
"4399",1999-01-17,"MD",25092.1551023023,-876.547586255208
"4400",1999-03-01,"AK",24956.958648225,-1009.58001760979
"4401",1999-05-18,"NJ",24939.5853802311,-1050.47950142688
"4402",1999-08-16,"MN",25054.0252721475,-964.903753587755
"4403",1999-05-23,"NM",25018.5384581488,-1041.80792479778
"4404",2000-01-01,"AK",25088.8077224166,-969.537127384714
"4405",1999-02-05,"NM",25034.7409106542,-887.509088035408
"4406",1999-07-25,"ID",25177.9993811039,-906.987323339584
"4407",1999-10-01,"IN",24870.6174250158,-1108.52854111226
"4408",1999-03-29,"VA",24886.7751222288,-863.185250418142
"4409",1999-12-13,"KS",24941.6921952193,-1130.16776791501
"4410",1999-07-30,"WA",25126.5440171916,-1102.59602657648
"4411",1999-07-16,"VA",25019.04329385,-1019.78628137568
"4412",1999-08-04,"IL",24997.5801673147,-936.69998098873
"4413",1999-02-05,"DE",24973.2187080348,-789.223838160922
"4414",1999-04-02,"MI",25117.5652468349,-873.222327022166
"4415",1999-02-23,"KS",24981.8878422774,-815.758978698603
"4416",1999-02-09,"NM",24921.1810972265,-1022.79646414291
"4417",1999-03-11,"NV",25015.2840676086,-994.272374345799
"4418",1999-02-06,"NE",24913.5699376341,-1036.05138358055
"4419",1999-12-25,"ME",24898.5426039798,-944.96825756726
"4420",1999-04-19,"KY",24938.4766693765,-967.753235111785
"4421",1999-03-30,"KY",25073.5301174922,-1141.28927657064
"4422",1999-09-13,"AL",24834.0587201006,-1116.03504538823
"4423",1999-09-09,"WV",25013.5857249637,-1154.27461958313
"4424",1999-08-08,"MN",24859.3302599164,-1038.81303666479
"4425",1999-08-12,"PA",24961.5727703095,-956.638992972097
"4426",1999-09-10,"WI",25115.6581539615,-960.192495525184
"4427",1999-05-03,"MA",25069.8810418734,-1085.40898523552
"4428",1999-03-24,"VA",25103.2050957954,-995.980827109014
"4429",1999-05-20,"MT",25096.9581780593,-1015.5217270366
"4430",1999-07-26,"KY",24825.3978990117,-1028.76653788014
"4431",1999-11-15,"MA",24952.22646171,-1023.58123638107
"4432",1999-11-04,"SD",25076.6671639869,-813.162103055037
"4433",1999-10-24,"OK",25249.2628799438,-749.138065798353
"4434",1999-02-10,"VT",25082.9172694205,-1027.10402812239
"4435",1999-06-29,"WA",24983.0421568533,-896.06654549917
"4436",1999-01-25,"VA",25024.9474823118,-987.265194017242
"4437",1999-01-19,"AK",25127.0110738063,-956.623341382176
"4438",1999-12-14,"RI",25121.2787003825,-1033.59625079473
"4439",1999-06-24,"ND",24968.3078634076,-916.798827412194
"4440",1999-09-06,"MT",25200.2234963719,-1150.70694066669
"4441",1999-07-22,"KS",25172.9477013109,-1036.40645292243
"4442",1999-07-12,"VT",24977.688530419,-858.565451925581
"4443",1999-01-28,"MA",25023.4525133344,-1019.20113811946
"4444",1999-09-21,"MA",25095.6750626993,-1123.81322128932
"4445",1999-09-05,"WI",25040.3641928985,-1136.23667563098
"4446",1999-12-06,"AL",24861.3927162943,-968.606820586682
"4447",1999-07-14,"CO",24863.4252439416,-1027.96028782966
"4448",1999-05-11,"MA",24946.9673310966,-1104.0489092999
"4449",1999-12-19,"DE",24851.9586783877,-967.212110878198
"4450",1999-02-25,"SC",24919.4760314633,-926.128815151386
"4451",1999-03-10,"OH",25010.5003186784,-1016.39553853947
"4452",1999-08-10,"CA",25098.5381759241,-1050.87019744745
"4453",1999-04-11,"MD",24996.8632478777,-1196.90785606347
"4454",1999-03-05,"ME",24909.0819305269,-1000.87354021234
"4455",1999-10-21,"NY",24964.9224350316,-941.27585941285
"4456",1999-10-17,"OK",25087.1859250754,-1030.65348077519
"4457",1999-05-19,"IA",24918.0240429272,-797.278538499829
"4458",1999-04-07,"NE",25003.7470392175,-1097.37180276711
"4459",1999-09-18,"WI",24925.270248926,-1115.7451287134
"4460",1999-01-23,"CO",25137.8514222345,-1038.28225984022
"4461",1999-06-23,"NC",24876.8113962359,-1050.97548418595
"4462",1999-04-21,"NY",25158.2339862534,-1046.61769822798
"4463",1999-08-18,"VA",25144.4108845771,-1089.80740561458
"4464",1999-06-02,"KS",24928.5503195896,-1057.81449661059
"4465",1999-03-13,"WY",25145.0537698948,-1032.26237977366
"4466",1999-03-09,"NH",25015.7282977043,-1050.10551637126
"4467",1999-12-29,"AL",25129.3466965485,-1061.96417542277
"4468",1999-08-04,"NM",24991.7918712488,-966.826350537885
"4469",1999-08-11,"MI",25046.900270913,-1099.48346437336
"4470",1999-09-02,"NE",25025.2156033611,-934.798372620321
"4471",1999-04-27,"RI",24972.9340626482,-1034.50062842204
"4472",1999-02-24,"VA",25013.3373979627,-968.765455574653
"4473",1999-01-05,"CO",24867.9962764065,-973.211038279342
"4474",1999-10-27,"OK",24983.8226550187,-882.195043817823
"4475",1999-12-13,"NH",25049.0304051058,-828.225118954516
"4476",1999-05-26,"NE",25034.7502275751,-1061.87815891939
"4477",1999-03-04,"WA",25037.3750450275,-1070.87364776823
"4478",1999-06-20,"CO",24911.2990950595,-892.190487055124
"4479",1999-09-06,"WV",25032.7542428315,-927.881592521554
"4480",1999-05-07,"DE",24881.4372188002,-781.236800995265
"4481",1999-02-18,"MT",24899.2388111321,-1076.0057435608
"4482",1999-12-10,"NV",24882.7013177774,-1009.09216803813
"4483",1999-02-24,"RI",24891.0129250708,-939.749147258011
"4484",1999-08-12,"MA",25005.9717759222,-1048.48184964882
"4485",1999-08-28,"NH",25032.1103482316,-1090.99443104108
"4486",1999-06-13,"ID",25008.4649320026,-970.097019868464
"4487",1999-07-19,"VT",25057.5911556299,-1016.80082163406
"4488",1999-01-29,"CT",25057.0861492035,-1107.76155998756
"4489",1999-12-12,"WV",25049.5498903907,-879.284439319579
"4490",1999-04-30,"MI",24928.2576768411,-1055.75532576943
"4491",1999-06-22,"KS",25056.8343966316,-1065.97877945151
"4492",1999-12-29,"FL",24868.4046629848,-1046.79772784969
"4493",1999-03-14,"PA",25071.5428675649,-851.819999611154
"4494",1999-02-05,"VA",25014.0649833151,-849.242587871467
"4495",1999-10-24,"PA",25085.3353928625,-951.945228499964
"4496",1999-06-24,"CA",24987.9851303971,-1018.81803182285
"4497",1999-11-28,"SD",24861.1905738455,-1006.96300741805
"4498",1999-06-17,"PA",24993.2854675443,-1013.53301585986
"4499",1999-08-28,"KS",24806.5990818819,-1056.00438216286
"4500",1999-11-01,"SD",25011.7531429583,-1070.40308433863
"4501",1999-12-13,"WA",24972.0937372518,-997.693491178046
"4502",1999-06-25,"WV",25156.1467127925,-1014.04824327174
"4503",1999-03-06,"NY",25096.461512092,-1060.33528066034
"4504",1999-06-24,"AK",24989.5061433194,-1041.50300256505
"4505",1999-11-29,"OH",24942.0416197727,-913.81421342659
"4506",1999-04-03,"IN",25061.6228076523,-1173.43909002015
"4507",1999-10-04,"NE",24867.1734421587,-1061.11950519768
"4508",1999-03-07,"DE",25192.3718086637,-998.139162547815
"4509",1999-11-13,"MN",24869.2538625332,-975.843304400791
"4510",1999-05-28,"WI",24921.5398935928,-883.544594794882
"4511",1999-09-17,"WY",24916.3528126753,-1106.89592831719
"4512",1999-04-13,"MI",25046.0151676042,-986.245678586917
"4513",1999-11-09,"NJ",25162.5122559235,-1030.38310989396
"4514",1999-04-11,"NV",25087.5353380827,-1060.38773019521
"4515",1999-06-30,"CA",24955.7560558876,-902.278869760495
"4516",1999-10-03,"NM",25080.9463489763,-819.217121524124
"4517",1999-11-26,"KS",25082.2958103484,-1028.42214371626
"4518",1999-05-22,"MD",24977.9169851938,-978.914074821091
"4519",1999-05-14,"HI",24832.9425733294,-1179.40616177205
"4520",1999-10-14,"IN",25064.5739287351,-961.669530516141
"4521",1999-07-15,"MA",25047.7366239596,-1089.74136020152
"4522",1999-12-11,"NC",25014.3775181351,-854.043676108686
"4523",1999-11-11,"OH",24975.2964652112,-958.803321987144
"4524",1999-01-01,"WY",25039.6998874501,-1095.31544041535
"4525",1999-10-13,"OK",24886.6273885824,-858.425499207347
"4526",1999-10-15,"OK",24963.4542704914,-1022.79524069679
"4527",1999-02-07,"FL",24870.7198864051,-973.774960225862
"4528",1999-03-30,"CT",25095.8999086859,-999.778285791436
"4529",1999-03-19,"SD",25049.6023878437,-803.183875272705
"4530",1999-01-11,"NH",24842.2982293402,-919.882623555758
"4531",1999-05-18,"CO",24907.4967845828,-992.932244361938
"4532",1999-12-11,"ID",25001.7746081236,-910.192015685058
"4533",1999-08-01,"TX",25089.6779529977,-1028.0336677375
"4534",1999-08-06,"WA",25020.8802493004,-952.77426230482
"4535",1999-11-02,"OR",24846.4751330225,-1052.49220761936
"4536",1999-10-15,"VT",24969.0525314025,-1126.93537125581
"4537",1999-07-30,"LA",25036.3879042279,-1009.22068178319
"4538",1999-02-16,"IA",25035.613799576,-972.625953023
"4539",1999-03-30,"WV",24980.7653673208,-999.817346968263
"4540",1999-08-01,"NV",24989.3345455744,-918.238001888459
"4541",1999-01-22,"MA",24969.2486782872,-1084.17659279076
"4542",1999-02-10,"NY",24777.3845456691,-1031.5100837782
"4543",1999-01-19,"NM",24928.5355731456,-1067.75275271932
"4544",1999-10-31,"WY",25044.0259673155,-925.254718836356
"4545",1999-11-15,"WA",24984.2837712231,-985.949760271644
"4546",1999-08-18,"KS",25110.4615719042,-984.267574216055
"4547",1999-03-02,"AL",25063.3992227832,-1021.81658530512
"4548",1999-07-04,"NE",24881.3485463124,-1034.78780721514
"4549",1999-02-06,"WV",24881.0001004884,-1052.50623095645
"4550",1999-02-13,"NV",25036.8436377807,-1040.28126809091
"4551",1999-02-27,"VA",25082.2577389749,-933.02966874842
"4552",1999-04-11,"AL",24984.3158172781,-1089.05687739857
"4553",1999-07-12,"WY",25046.5134546,-935.228218034727
"4554",1999-03-08,"WY",25020.6086096375,-1036.46311517687
"4555",1999-11-14,"TX",25015.3358419037,-1246.94408592619
"4556",1999-07-28,"NJ",24901.1070497285,-920.191898890172
"4557",1999-02-14,"TX",24953.1002263025,-910.804161038176
"4558",1999-05-17,"NY",25281.4930140323,-860.13466214186
"4559",1999-07-25,"MT",25051.8302063434,-981.725412138305
"4560",1999-05-12,"CO",24940.7726322821,-865.50350958797
"4561",1999-11-28,"KY",24983.7226296924,-1148.78803079737
"4562",1999-06-24,"NJ",25070.0561384552,-824.594752364683
"4563",1999-05-18,"DE",24944.1639279076,-974.789151712849
"4564",1999-11-11,"MN",25071.0655540406,-942.549134597115
"4565",1999-10-15,"KS",24962.1418742844,-1023.96450637914
"4566",1999-10-28,"LA",24884.0260845232,-943.729315350164
"4567",1999-09-30,"WA",24995.6609183018,-991.094901784773
"4568",1999-09-11,"OR",24994.4327493107,-870.938376517371
"4569",1999-09-18,"WA",25115.5437079183,-956.540801604506
"4570",1999-12-13,"OR",24876.901460889,-919.316362451156
"4571",1999-08-30,"WA",24964.2907517173,-1006.90852951369
"4572",1999-06-26,"NJ",25007.9582443199,-939.997527862835
"4573",1999-11-18,"AK",24910.6477342321,-780.259780543844
"4574",1999-05-22,"LA",24906.4166402237,-887.96964758038
"4575",1999-10-31,"NY",25139.4670524587,-822.379982891962
"4576",1999-05-14,"OK",24945.022631821,-1048.38270516201
"4577",1999-05-28,"OR",25153.0820391153,-731.004830413351
"4578",1999-01-27,"ID",24856.8171771066,-1143.11872943112
"4579",1999-05-25,"RI",24970.5594338748,-968.451100848338
"4580",1999-05-03,"FL",25083.3856544032,-953.973685059701
"4581",1999-01-21,"KS",25074.8937410536,-809.031163225455
"4582",1999-01-21,"MI",25164.1796131116,-900.644382229667
"4583",1999-06-15,"MA",24961.548444336,-796.141467759471
"4584",1999-06-30,"MN",25091.3861695307,-1129.07378310253
"4585",1999-02-14,"NJ",24987.0082985893,-984.402551496105
"4586",1999-04-21,"MN",24895.6841662583,-943.406040681842
"4587",1999-07-23,"MI",24943.2097455969,-877.26692079556
"4588",1999-02-08,"OK",24964.517420437,-1006.47619768493
"4589",1999-12-28,"GA",24897.0020172574,-898.196123663346
"4590",1999-02-15,"LA",25071.8587051684,-946.067573605331
"4591",1999-07-15,"TX",24916.8274814846,-893.041305595471
"4592",1999-11-03,"SC",25005.7638906154,-887.982893045688
"4593",1999-05-20,"AR",25099.7872806362,-992.701139767364
"4594",1999-02-10,"AR",25139.6039038623,-1067.87075682643
"4595",1999-10-31,"WY",24933.8567529837,-1026.5705650214
"4596",1999-09-08,"OK",25038.835783808,-914.423308862549
"4597",1999-07-17,"SC",24975.2903181441,-980.137453534847
"4598",1999-11-20,"UT",24904.1640522942,-979.935391632285
"4599",1999-05-04,"SD",25041.0719928605,-1041.11439862004
"4600",1999-06-25,"AL",25100.1743003195,-958.225621897858
"4601",1999-04-26,"MS",24934.4088150676,-869.614243365443
"4602",1999-08-27,"NH",25127.9550400805,-1096.97838047606
"4603",1999-07-04,"OH",24925.850822555,-1045.71043528223
"4604",1999-04-26,"NY",25012.1435228081,-787.904548908328
"4605",1999-06-25,"WV",24937.5106979122,-912.071247740038
"4606",1999-07-05,"ME",25033.3264439895,-895.64648865481
"4607",1999-06-16,"AL",25135.0641028741,-1148.41159834224
"4608",1999-02-09,"OH",24953.006355781,-986.631570331541
"4609",1999-03-11,"KS",25106.9021519189,-877.754908883286
"4610",1999-08-13,"RI",25035.9583645287,-1165.94808703756
"4611",1999-11-29,"LA",24976.2535819387,-831.057505621564
"4612",1999-04-22,"ID",24948.3588065311,-1156.51080378849
"4613",1999-12-25,"MA",25011.9100291803,-1019.00980353438
"4614",1999-09-30,"FL",25106.6467788732,-748.807367488851
"4615",1999-12-27,"MT",25113.0364261314,-1140.24893742827
"4616",1999-07-08,"MS",24911.8477531063,-1043.91320076567
"4617",1999-02-20,"MS",25017.3302247921,-757.553759301432
"4618",1999-08-16,"MO",24923.9513415894,-822.000468930931
"4619",1999-10-04,"KS",24995.6338909169,-921.359839361347
"4620",1999-10-18,"NY",25057.5753576068,-1115.04894940335
"4621",1999-10-24,"ME",25022.9787355568,-829.419151565085
"4622",1999-07-17,"TN",25006.9264372217,-1105.58196420307
"4623",1999-06-27,"UT",24879.6458737524,-1213.37025766757
"4624",1999-09-20,"AL",24978.1892178408,-956.262030140338
"4625",1999-04-13,"LA",25172.5302344703,-872.437567678584
"4626",1999-09-13,"AR",24871.5312844468,-902.793554210659
"4627",1999-03-04,"VA",25061.6934302739,-1166.19694201231
"4628",1999-03-16,"VA",25077.5302742155,-1036.13856301117
"4629",1999-10-05,"MN",24964.1947149634,-891.63442658815
"4630",1999-01-10,"WI",24743.0534005574,-1027.44167737934
"4631",1999-11-28,"NH",25106.3711377285,-1079.46719696802
"4632",1999-03-17,"MD",25045.4407839045,-1129.66476748522
"4633",1999-06-29,"VT",24953.6473830576,-980.399792270443
"4634",1999-07-17,"NC",24926.6262071316,-939.632136872306
"4635",1999-12-19,"PA",25050.9185721396,-932.491976359741
"4636",1999-01-17,"MS",24987.2753879203,-1067.5416872069
"4637",1999-06-24,"MI",25068.2503744385,-888.598043801962
"4638",1999-07-07,"WV",25007.5316672402,-916.658546132859
